title,year,rating,genero,diretor,url
Shutter Island,2010,8.2,Mystery,Martin Scorsese,https://www.imdb.com/title/tt1130884/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_142
title,year,rating,genero,diretor,url
Pan's Labyrinth,2006,8.2,Drama,Guillermo del Toro,https://www.imdb.com/title/tt0457430/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_139
title,year,rating,genero,diretor,url
The Sixth Sense,1999,8.2,Drama,M. Night Shyamalan,https://www.imdb.com/title/tt0167404/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_141
title,year,rating,genero,diretor,url
Unforgiven,1992,8.2,Drama,Clint Eastwood,https://www.imdb.com/title/tt0105695/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_140
title,year,rating,genero,diretor,url
There Will Be Blood,2007,8.2,Drama,Paul Thomas Anderson,https://www.imdb.com/title/tt0469494/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_138
title,year,rating,genero,diretor,url
The Truman Show,1998,8.2,Comedy,Peter Weir,https://www.imdb.com/title/tt0120382/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_137
title,year,rating,genero,diretor,url
Ran,1985,8.2,Action,Akira Kurosawa,https://www.imdb.com/title/tt0089881/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_135
title,year,rating,genero,diretor,url
Casino,1995,8.2,Crime,Martin Scorsese,https://www.imdb.com/title/tt0112641/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_136
title,year,rating,genero,diretor,url
Judgment at Nuremberg,1961,8.2,Drama,Stanley Kramer,https://www.imdb.com/title/tt0055031/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_134
title,year,rating,genero,diretor,url
All About Eve,1950,8.2,Drama,Joseph L. Mankiewicz,https://www.imdb.com/title/tt0042192/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_131
title,year,rating,genero,diretor,url
The Wolf of Wall Street,2013,8.2,Biography,Martin Scorsese,https://www.imdb.com/title/tt0993846/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_132
title,year,rating,genero,diretor,url
The Father,2020,8.2,Drama,Florian Zeller,https://www.imdb.com/title/tt10272386/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_130
title,year,rating,genero,diretor,url
Green Book,2018,8.2,Biography,Peter Farrelly,https://www.imdb.com/title/tt6966692/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_133
title,year,rating,genero,diretor,url
Some Like It Hot,1959,8.2,Comedy,Billy Wilder,https://www.imdb.com/title/tt0053291/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_129
title,year,rating,genero,diretor,url
The Kid,1921,8.2,Comedy,Charles Chaplin,https://www.imdb.com/title/tt0012349/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_128
title,year,rating,genero,diretor,url
For a Few Dollars More,1965,8.2,Western,Sergio Leone,https://www.imdb.com/title/tt0059578/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_126
title,year,rating,genero,diretor,url
Downfall,2004,8.2,Biography,Oliver Hirschbiegel,https://www.imdb.com/title/tt0363163/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_124
title,year,rating,genero,diretor,url
Batman Begins,2005,8.2,Action,Christopher Nolan,https://www.imdb.com/title/tt0372784/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_127
title,year,rating,genero,diretor,url
Top Gun: Maverick,2022,8.2,Action,Joseph Kosinski,https://www.imdb.com/title/tt1745960/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_120
title,year,rating,genero,diretor,url
1917,2019,8.2,Action,Sam Mendes,https://www.imdb.com/title/tt8579674/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_123
title,year,rating,genero,diretor,url
Like Stars on Earth,2007,8.2,Drama,Aamir Khan,https://www.imdb.com/title/tt0986264/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_122
title,year,rating,genero,diretor,url
Die Hard,1988,8.2,Action,John McTiernan,https://www.imdb.com/title/tt0095016/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_117
title,year,rating,genero,diretor,url
Indiana Jones and the Last Crusade,1989,8.2,Action,Steven Spielberg,https://www.imdb.com/title/tt0097576/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_119
title,year,rating,genero,diretor,url
Bicycle Thieves,1948,8.2,Drama,Vittorio De Sica,https://www.imdb.com/title/tt0040522/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_121
title,year,rating,genero,diretor,url
Snatch,2000,8.2,Comedy,Guy Ritchie,https://www.imdb.com/title/tt0208092/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_118
title,year,rating,genero,diretor,url
Dangal,2016,8.2,Action,Nitesh Tiwari,https://www.imdb.com/title/tt5074352/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_125
title,year,rating,genero,diretor,url
A Separation,2011,8.2,Drama,Asghar Farhadi,https://www.imdb.com/title/tt1832382/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_113
title,year,rating,genero,diretor,url
Taxi Driver,1976,8.2,Crime,Martin Scorsese,https://www.imdb.com/title/tt0075314/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_115
title,year,rating,genero,diretor,url
Up,2009,8.2,Animation,Pete Docter,https://www.imdb.com/title/tt1049413/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_111
title,year,rating,genero,diretor,url
Metropolis,1927,8.2,Drama,Fritz Lang,https://www.imdb.com/title/tt0017136/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_114
title,year,rating,genero,diretor,url
L.A. Confidential,1997,8.2,Crime,Curtis Hanson,https://www.imdb.com/title/tt0119488/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_116
title,year,rating,genero,diretor,url
To Kill a Mockingbird,1962,8.2,Crime,Robert Mulligan,https://www.imdb.com/title/tt0056592/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_110
title,year,rating,genero,diretor,url
The Sting,1973,8.2,Comedy,George Roy Hill,https://www.imdb.com/title/tt0070735/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_112
title,year,rating,genero,diretor,url
Hamilton,2020,8.2,Biography,Thomas Kail,https://www.imdb.com/title/tt8503618/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_107
title,year,rating,genero,diretor,url
Double Indemnity,1944,8.2,Crime,Billy Wilder,https://www.imdb.com/title/tt0036775/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_104
title,year,rating,genero,diretor,url
Heat,1995,8.2,Action,Michael Mann,https://www.imdb.com/title/tt0113277/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_109
title,year,rating,genero,diretor,url
Scarface,1983,8.2,Crime,Brian De Palma,https://www.imdb.com/title/tt0086250/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_106
title,year,rating,genero,diretor,url
Full Metal Jacket,1987,8.2,Drama,Stanley Kubrick,https://www.imdb.com/title/tt0093058/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_105
title,year,rating,genero,diretor,url
Incendies,2010,8.2,Drama,Denis Villeneuve,https://www.imdb.com/title/tt1255953/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_108
title,year,rating,genero,diretor,url
A Clockwork Orange,1971,8.2,Crime,Stanley Kubrick,https://www.imdb.com/title/tt0066921/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_103
title,year,rating,genero,diretor,url
Vertigo,1958,8.2,Mystery,Alfred Hitchcock,https://www.imdb.com/title/tt0052357/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_100
title,year,rating,genero,diretor,url
Amélie,2001,8.2,Comedy,Jean-Pierre Jeunet,https://www.imdb.com/title/tt0211915/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_102
title,year,rating,genero,diretor,url
Ikiru,1952,8.2,Drama,Akira Kurosawa,https://www.imdb.com/title/tt0044741/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_99
title,year,rating,genero,diretor,url
North by Northwest,1959,8.2,Action,Alfred Hitchcock,https://www.imdb.com/title/tt0053125/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_98
title,year,rating,genero,diretor,url
The Apartment,1960,8.2,Comedy,Billy Wilder,https://www.imdb.com/title/tt0053604/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_101
title,year,rating,genero,diretor,url
Lawrence of Arabia,1962,8.2,Adventure,David Lean,https://www.imdb.com/title/tt0056172/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_97
title,year,rating,genero,diretor,url
Citizen Kane,1941,8.2,Drama,Orson Welles,https://www.imdb.com/title/tt0033467/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_95
title,year,rating,genero,diretor,url
Reservoir Dogs,1992,8.3,Crime,Quentin Tarantino,https://www.imdb.com/title/tt0105236/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_93
title,year,rating,genero,diretor,url
M,1931,8.2,Crime,Fritz Lang,https://www.imdb.com/title/tt0022100/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_96
title,year,rating,genero,diretor,url
2001: A Space Odyssey,1968,8.3,Adventure,Stanley Kubrick,https://www.imdb.com/title/tt0062622/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_90
title,year,rating,genero,diretor,url
The Hunt,2012,8.3,Drama,Thomas Vinterberg,https://www.imdb.com/title/tt2106476/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_94
title,year,rating,genero,diretor,url
Come and See,1985,8.3,Drama,Elem Klimov,https://www.imdb.com/title/tt0091251/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_92
title,year,rating,genero,diretor,url
Eternal Sunshine of the Spotless Mind,2004,8.3,Drama,Michel Gondry,https://www.imdb.com/title/tt0338013/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_91
title,year,rating,genero,diretor,url
Star Wars: Episode VI - Return of the Jedi,1983,8.3,Action,Richard Marquand,https://www.imdb.com/title/tt0086190/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_89
title,year,rating,genero,diretor,url
Capernaum,2018,8.3,Drama,Nadine Labaki,https://www.imdb.com/title/tt8267604/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_88
title,year,rating,genero,diretor,url
High and Low,1963,8.3,Crime,Akira Kurosawa,https://www.imdb.com/title/tt0057565/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_86
title,year,rating,genero,diretor,url
Toy Story 3,2010,8.3,Animation,Lee Unkrich,https://www.imdb.com/title/tt0435761/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_87
title,year,rating,genero,diretor,url
3 Idiots,2009,8.3,Comedy,Rajkumar Hirani,https://www.imdb.com/title/tt1187043/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_84
title,year,rating,genero,diretor,url
Requiem for a Dream,2000,8.3,Drama,Darren Aronofsky,https://www.imdb.com/title/tt0180093/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_85
title,year,rating,genero,diretor,url
Your Name.,2016,8.3,Animation,Makoto Shinkai,https://www.imdb.com/title/tt5311514/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_82
title,year,rating,genero,diretor,url
Good Will Hunting,1997,8.3,Drama,Gus Van Sant,https://www.imdb.com/title/tt0119217/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_81
title,year,rating,genero,diretor,url
Once Upon a Time in America,1984,8.3,Crime,Sergio Leone,https://www.imdb.com/title/tt0087843/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_80
title,year,rating,genero,diretor,url
Singin' in the Rain,1952,8.3,Comedy,Stanley Donen,https://www.imdb.com/title/tt0045152/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_83
title,year,rating,genero,diretor,url
