title,year,rating,genero,diretor,url
Princess Mononoke,1997,8.3,Animation,Hayao Miyazaki,https://www.imdb.com/title/tt0119698/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_79
title,year,rating,genero,diretor,url
Das Boot,1981,8.3,Drama,Wolfgang Petersen,https://www.imdb.com/title/tt0082096/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_77
title,year,rating,genero,diretor,url
Avengers: Endgame,2019,8.3,Action,Anthony Russo,https://www.imdb.com/title/tt4154796/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_78
title,year,rating,genero,diretor,url
Amadeus,1984,8.3,Biography,Milos Forman,https://www.imdb.com/title/tt0086879/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_72
title,year,rating,genero,diretor,url
Joker,2019,8.3,Crime,Todd Phillips,https://www.imdb.com/title/tt7286456/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_75
title,year,rating,genero,diretor,url
Toy Story,1995,8.3,Animation,John Lasseter,https://www.imdb.com/title/tt0114709/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_74
title,year,rating,genero,diretor,url
Braveheart,1995,8.3,Biography,Mel Gibson,https://www.imdb.com/title/tt0112573/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_76
title,year,rating,genero,diretor,url
Oldboy,2003,8.3,Action,Park Chan-wook,https://www.imdb.com/title/tt0364569/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_70
title,year,rating,genero,diretor,url
Coco,2017,8.3,Animation,Lee Unkrich,https://www.imdb.com/title/tt2380307/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_73
title,year,rating,genero,diretor,url
The Dark Knight Rises,2012,8.3,Action,Christopher Nolan,https://www.imdb.com/title/tt1345836/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_69
title,year,rating,genero,diretor,url
Inglourious Basterds,2009,8.3,Adventure,Quentin Tarantino,https://www.imdb.com/title/tt0361748/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_71
title,year,rating,genero,diretor,url
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,8.3,Comedy,Stanley Kubrick,https://www.imdb.com/title/tt0057012/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_68
title,year,rating,genero,diretor,url
Spider-Man: Into the Spider-Verse,2018,8.3,Animation,Bob Persichetti,https://www.imdb.com/title/tt4633694/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_66
title,year,rating,genero,diretor,url
Aliens,1986,8.3,Action,James Cameron,https://www.imdb.com/title/tt0090605/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_65
title,year,rating,genero,diretor,url
American Beauty,1999,8.3,Drama,Sam Mendes,https://www.imdb.com/title/tt0169547/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_67
title,year,rating,genero,diretor,url
Witness for the Prosecution,1957,8.4,Crime,Billy Wilder,https://www.imdb.com/title/tt0051201/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_64
title,year,rating,genero,diretor,url
The Shining,1980,8.4,Drama,Stanley Kubrick,https://www.imdb.com/title/tt0081505/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_61
title,year,rating,genero,diretor,url
Avengers: Infinity War,2018,8.4,Action,Anthony Russo,https://www.imdb.com/title/tt4154756/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_63
title,year,rating,genero,diretor,url
The Great Dictator,1940,8.4,Comedy,Charles Chaplin,https://www.imdb.com/title/tt0032553/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_62
title,year,rating,genero,diretor,url
Sunset Blvd.,1950,8.4,Drama,Billy Wilder,https://www.imdb.com/title/tt0043014/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_59
title,year,rating,genero,diretor,url
Paths of Glory,1957,8.4,Drama,Stanley Kubrick,https://www.imdb.com/title/tt0050825/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_60
title,year,rating,genero,diretor,url
Memento,2000,8.4,Mystery,Christopher Nolan,https://www.imdb.com/title/tt0209144/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_54
title,year,rating,genero,diretor,url
WALL·E,2008,8.4,Animation,Andrew Stanton,https://www.imdb.com/title/tt0910970/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_57
title,year,rating,genero,diretor,url
The Lives of Others,2006,8.4,Drama,Florian Henckel von Donnersmarck,https://www.imdb.com/title/tt0405094/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_58
title,year,rating,genero,diretor,url
Django Unchained,2012,8.4,Drama,Quentin Tarantino,https://www.imdb.com/title/tt1853728/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_55
title,year,rating,genero,diretor,url
Raiders of the Lost Ark,1981,8.4,Action,Steven Spielberg,https://www.imdb.com/title/tt0082971/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_56
title,year,rating,genero,diretor,url
Alien,1979,8.4,Horror,Ridley Scott,https://www.imdb.com/title/tt0078748/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_51
title,year,rating,genero,diretor,url
Apocalypse Now,1979,8.4,Drama,Francis Ford Coppola,https://www.imdb.com/title/tt0078788/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_53
title,year,rating,genero,diretor,url
The Intouchables,2011,8.5,Biography,Olivier Nakache,https://www.imdb.com/title/tt1675434/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_46
title,year,rating,genero,diretor,url
Modern Times,1936,8.4,Comedy,Charles Chaplin,https://www.imdb.com/title/tt0027977/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_47
title,year,rating,genero,diretor,url
Once Upon a Time in the West,1968,8.4,Western,Sergio Leone,https://www.imdb.com/title/tt0064116/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_48
title,year,rating,genero,diretor,url
Rear Window,1954,8.4,Mystery,Alfred Hitchcock,https://www.imdb.com/title/tt0047396/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_50
title,year,rating,genero,diretor,url
City Lights,1931,8.4,Comedy,Charles Chaplin,https://www.imdb.com/title/tt0021749/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_52
title,year,rating,genero,diretor,url
Harakiri,1962,8.5,Action,Masaki Kobayashi,https://www.imdb.com/title/tt0056058/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_45
title,year,rating,genero,diretor,url
Grave of the Fireflies,1988,8.5,Animation,Isao Takahata,https://www.imdb.com/title/tt0095327/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_44
title,year,rating,genero,diretor,url
Casablanca,1942,8.5,Drama,Michael Curtiz,https://www.imdb.com/title/tt0034583/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_43
title,year,rating,genero,diretor,url
Cinema Paradiso,1988,8.4,Drama,Giuseppe Tornatore,https://www.imdb.com/title/tt0095765/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_49
title,year,rating,genero,diretor,url
American History X,1998,8.5,Crime,Tony Kaye,https://www.imdb.com/title/tt0120586/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_38
title,year,rating,genero,diretor,url
Whiplash,2014,8.5,Drama,Damien Chazelle,https://www.imdb.com/title/tt2582802/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_41
title,year,rating,genero,diretor,url
The Usual Suspects,1995,8.5,Crime,Bryan Singer,https://www.imdb.com/title/tt0114814/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_42
title,year,rating,genero,diretor,url
The Departed,2006,8.5,Crime,Martin Scorsese,https://www.imdb.com/title/tt0407887/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_39
title,year,rating,genero,diretor,url
The Prestige,2006,8.5,Drama,Christopher Nolan,https://www.imdb.com/title/tt0482571/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_40
title,year,rating,genero,diretor,url
Gladiator,2000,8.5,Action,Ridley Scott,https://www.imdb.com/title/tt0172495/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_37
title,year,rating,genero,diretor,url
Léon: The Professional,1994,8.5,Action,Luc Besson,https://www.imdb.com/title/tt0110413/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_35
title,year,rating,genero,diretor,url
The Lion King,1994,8.5,Animation,Roger Allers,https://www.imdb.com/title/tt0110357/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_36
title,year,rating,genero,diretor,url
Parasite,2019,8.5,Drama,Bong Joon Ho,https://www.imdb.com/title/tt6751668/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_34
title,year,rating,genero,diretor,url
Spirited Away,2001,8.5,Animation,Hayao Miyazaki,https://www.imdb.com/title/tt0245429/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_31
title,year,rating,genero,diretor,url
Back to the Future,1985,8.5,Adventure,Robert Zemeckis,https://www.imdb.com/title/tt0088763/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_30
title,year,rating,genero,diretor,url
The Green Mile,1999,8.6,Crime,Frank Darabont,https://www.imdb.com/title/tt0120689/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_27
title,year,rating,genero,diretor,url
The Pianist,2002,8.5,Biography,Roman Polanski,https://www.imdb.com/title/tt0253474/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_32
title,year,rating,genero,diretor,url
Psycho,1960,8.5,Horror,Alfred Hitchcock,https://www.imdb.com/title/tt0054215/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_33
title,year,rating,genero,diretor,url
Star Wars: Episode IV - A New Hope,1977,8.5,Action,George Lucas,https://www.imdb.com/title/tt0076759/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_28
title,year,rating,genero,diretor,url
Terminator 2: Judgment Day,1991,8.5,Action,James Cameron,https://www.imdb.com/title/tt0103064/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_29
title,year,rating,genero,diretor,url
City of God,2002,8.6,Crime,Fernando Meirelles,https://www.imdb.com/title/tt0317248/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_24
title,year,rating,genero,diretor,url
Life Is Beautiful,1997,8.6,Comedy,Roberto Benigni,https://www.imdb.com/title/tt0118799/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_26
title,year,rating,genero,diretor,url
Saving Private Ryan,1998,8.6,Drama,Steven Spielberg,https://www.imdb.com/title/tt0120815/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_23
title,year,rating,genero,diretor,url
It's a Wonderful Life,1946,8.6,Drama,Frank Capra,https://www.imdb.com/title/tt0038650/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_21
title,year,rating,genero,diretor,url
The Silence of the Lambs,1991,8.6,Crime,Jonathan Demme,https://www.imdb.com/title/tt0102926/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_22
title,year,rating,genero,diretor,url
Seven Samurai,1954,8.6,Action,Akira Kurosawa,https://www.imdb.com/title/tt0047478/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_20
title,year,rating,genero,diretor,url
One Flew Over the Cuckoo's Nest,1975,8.6,Drama,Milos Forman,https://www.imdb.com/title/tt0073486/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_18
title,year,rating,genero,diretor,url
Se7en,1995,8.6,Crime,David Fincher,https://www.imdb.com/title/tt0114369/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_19
title,year,rating,genero,diretor,url
Interstellar,2014,8.6,Adventure,Christopher Nolan,https://www.imdb.com/title/tt0816692/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_25
title,year,rating,genero,diretor,url
Goodfellas,1990,8.7,Biography,Martin Scorsese,https://www.imdb.com/title/tt0099685/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=1a264172-ae11-42e4-8ef7-7fed1973bb8f&pf_rd_r=J2QZREJYRFS5S5TT6MW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_17
